Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2015-AB10165140-42109,4/15/2015,4/18/2015,First Class,AB-101651406,OFF-AR-5929,Office Supplies,Art,89.86,3,0.2,21.34
IN-2014-TW2102527-41780,5/21/2014,5/25/2014,Standard Class,TW-2102527,TEC-CO-5994,Technology,Copiers,2018.88,12,0.0,928.44
SF-2015-LT7110117-42280,10/3/2015,10/7/2015,Standard Class,LT-7110117,TEC-MA-5503,Technology,Machines,1885.32,6,0.0,18.72
IT-2012-KN16390139-41268,12/25/2012,12/30/2012,Standard Class,KN-16390139,FUR-TA-3759,Furniture,Tables,3119.34,7,0.0,1528.38
ES-2015-HD1478548-42271,9/24/2015,10/1/2015,Standard Class,HD-1478548,FUR-BO-3903,Furniture,Bookcases,1964.25,6,0.1,21.69
CA-2013-AB10165140-41450,6/25/2013,7/1/2013,Standard Class,AB-101651404,OFF-BI-4373,Office Supplies,Binders,88.75,3,0.2,27.74
ID-2015-BE114557-42242,8/26/2015,8/28/2015,First Class,BE-114557,FUR-CH-4656,Furniture,Chairs,1653.8,6,0.4,-689.26
SA-2015-MC7575110-42326,11/18/2015,11/21/2015,Second Class,MC-7575110,TEC-MA-5548,Technology,Machines,621.0,2,0.0,180.06
IN-2013-CS1246058-41609,12/1/2013,12/7/2013,Standard Class,CS-1246058,TEC-CO-5997,Technology,Copiers,2673.81,9,0.0,26.73
ES-2015-ME1732064-42253,9/6/2015,9/6/2015,Same Day,ME-1732064,FUR-BO-5951,Furniture,Bookcases,1307.97,3,0.0,536.22
IT-2015-SW2027564-42277,9/30/2015,10/2/2015,First Class,SW-2027564,TEC-PH-5841,Technology,Phones,1145.23,3,0.4,-706.25
CA-2015-AB10165140-42094,3/31/2015,4/2/2015,Second Class,AB-101651404,FUR-FU-4329,Furniture,Furnishings,94.2,5,0.0,39.56
MX-2013-CR1282051-41543,9/26/2013,9/28/2013,First Class,CR-1282051,TEC-CO-6009,Technology,Copiers,1902.11,8,0.002,872.83
ES-2015-HM14860125-42368,12/30/2015,1/2/2016,First Class,HM-14860125,TEC-CO-3685,Technology,Copiers,1913.4,10,0.0,899.1
MZ-2015-CC247587-42024,1/20/2015,1/25/2015,Second Class,CC-247587,FUR-CH-5776,Furniture,Chairs,1854.72,4,0.0,778.92
ES-2014-JM1525045-41835,7/15/2014,7/18/2014,Second Class,JM-1525045,FUR-CH-5443,Furniture,Chairs,2958.98,7,0.1,953.27
ID-2012-PS18970118-40967,2/28/2012,3/2/2012,First Class,PS-18970118,OFF-AP-4508,Office Supplies,Appliances,810.72,3,0.5,-599.94
ES-2015-CM1219045-42094,3/31/2015,3/31/2015,Same Day,CM-1219045,FUR-BO-3889,Furniture,Bookcases,2953.58,8,0.1,754.7
ES-2014-QJ1925564-41793,6/3/2014,6/6/2014,Second Class,QJ-1925564,OFF-AP-3574,Office Supplies,Appliances,2593.8,5,0.0,1141.2
IN-2014-TS2150559-41703,3/5/2014,3/12/2014,Standard Class,TS-2150559,OFF-AP-3871,Office Supplies,Appliances,2051.01,5,0.17,667.11
US-2012-AB10165140-41228,11/15/2012,11/19/2012,Standard Class,AB-101651402,FUR-CH-5790,Furniture,Chairs,37.3,2,0.3,-1.07
ES-2015-CS118608-42292,10/15/2015,10/17/2015,Second Class,CS-118608,TEC-CO-3587,Technology,Copiers,1318.65,5,0.0,567.0
IN-2012-KM1672078-41051,5/22/2012,5/22/2012,Same Day,KM-1672078,TEC-PH-5844,Technology,Phones,1120.77,9,0.0,55.89
CA-2013-AB10165140-41404,5/10/2013,5/15/2013,Standard Class,AB-101651404,TEC-AC-3407,Technology,Accessories,46.69,4,0.2,-2.92
MX-2015-SB2018518-42245,8/29/2015,9/3/2015,Second Class,SB-2018518,OFF-AP-4966,Office Supplies,Appliances,3044.8,8,0.0,91.2
ES-2015-MT1807045-42176,6/21/2015,6/22/2015,First Class,MT-1807045,FUR-BO-3902,Furniture,Bookcases,656.86,2,0.1,94.84
ES-2015-JF15415139-42132,5/8/2015,5/13/2015,Second Class,JF-15415139,TEC-CO-4790,Technology,Copiers,2518.95,7,0.0,1032.57
NI-2014-MT807095-41870,8/19/2014,8/20/2014,First Class,MT-807095,FUR-CH-5776,Furniture,Chairs,1669.25,12,0.7,-1558.15
ES-2014-ES14020120-41817,6/27/2014,6/27/2014,Same Day,ES-14020120,FUR-BO-3627,Furniture,Bookcases,2476.08,6,0.0,1015.02
EN-2012-AB60042-40932,1/24/2012,1/24/2012,Same Day,AB-60042,TEC-PH-3806,Technology,Phones,1302.78,2,0.0,286.56
CA-2013-AB10165140-41361,3/28/2013,4/2/2013,Standard Class,AB-101651404,OFF-PA-6534,Office Supplies,Paper,33.4,5,0.0,16.03
IN-2015-PS189707-42342,12/4/2015,12/8/2015,Standard Class,PS-189707,FUR-TA-4713,Furniture,Tables,2125.32,4,0.0,148.68
ES-2014-EB13975139-41818,6/28/2014,7/4/2014,Standard Class,EB-13975139,TEC-PH-3805,Technology,Phones,1954.44,3,0.0,781.74
MX-2013-AF1087018-41418,5/24/2013,5/26/2013,Second Class,AF-1087018,TEC-PH-5268,Technology,Phones,856.92,2,0.0,222.76
IN-2015-MC1742559-42346,12/8/2015,12/14/2015,Standard Class,MC-1742559,TEC-PH-5842,Technology,Phones,3696.03,7,0.17,756.87
IN-2013-CC1268558-41619,12/11/2013,12/15/2013,Standard Class,CC-1268558,TEC-PH-3805,Technology,Phones,1302.96,2,0.0,182.4
TU-2015-EH4125134-42068,3/5/2015,3/7/2015,First Class,EH-4125134,FUR-CH-4531,Furniture,Chairs,1136.66,6,0.6,-880.96
IN-2014-BS116657-41815,6/25/2014,6/29/2014,Standard Class,BS-116657,TEC-CO-3598,Technology,Copiers,1720.12,6,0.1,382.18
IN-2015-IM1507059-42157,6/2/2015,6/4/2015,First Class,IM-1507059,TEC-AC-5223,Technology,Accessories,1043.93,8,0.47,-295.51
IV-2012-SM1032029-41178,9/26/2012,10/2/2012,Standard Class,SM-1032029,TEC-MA-5008,Technology,Machines,1253.76,4,0.0,200.52
US-2014-DA1345055-41795,6/5/2014,6/9/2014,Second Class,DA-1345055,OFF-AP-3868,Office Supplies,Appliances,2180.24,11,0.4,-690.54
ES-2014-DB1306045-41928,10/16/2014,10/18/2014,First Class,DB-1306045,TEC-MA-6150,Technology,Machines,1306.47,6,0.15,107.49
CA-2015-AB10165140-42344,12/6/2015,12/10/2015,Standard Class,AB-101651404,OFF-BI-4378,Office Supplies,Binders,24.82,3,0.2,8.38
CA-2013-AB10165140-41450,6/25/2013,7/1/2013,Standard Class,AB-101651404,OFF-FA-6129,Office Supplies,Fasteners,20.96,2,0.0,5.24
MX-2015-LC1688582-42329,11/21/2015,11/22/2015,First Class,LC-1688582,FUR-TA-3777,Furniture,Tables,775.54,3,0.2,213.22
ES-2013-TC2098045-41588,11/10/2013,11/13/2013,First Class,TC-2098045,FUR-TA-4692,Furniture,Tables,2012.05,6,0.35,-1021.67
IN-2012-SW2035059-41067,6/7/2012,6/12/2012,Standard Class,SW-2035059,TEC-PH-3806,Technology,Phones,2166.9,4,0.17,391.5
IN-2015-JW1522058-42101,4/7/2015,4/12/2015,Standard Class,JW-1522058,TEC-PH-3807,Technology,Phones,3271.2,5,0.0,1341.15
MX-2012-DA1345031-41199,10/17/2012,10/20/2012,Second Class,DA-1345031,TEC-CO-3710,Technology,Copiers,755.81,3,0.002,195.35
SF-2013-CM1830117-41389,4/25/2013,4/30/2013,Standard Class,CM-1830117,FUR-BO-3639,Furniture,Bookcases,2182.68,6,0.0,327.24
IN-2013-CS1184527-41517,8/31/2013,9/2/2013,Second Class,CS-1184527,TEC-PH-5267,Technology,Phones,1285.56,2,0.0,51.42
MX-2013-MO1780051-41382,4/18/2013,4/21/2013,Second Class,MO-1780051,TEC-PH-3784,Technology,Phones,1479.36,12,0.0,103.44
US-2014-CR1273018-41993,12/20/2014,12/22/2014,First Class,CR-1273018,FUR-TA-3420,Furniture,Tables,740.18,3,0.6,-407.14
IT-2014-MY1738096-41794,6/4/2014,6/8/2014,Standard Class,MY-1738096,TEC-MA-4197,Technology,Machines,1533.15,5,0.0,505.8
SA-2013-MS7830110-41450,6/25/2013,7/1/2013,Standard Class,MS-7830110,FUR-TA-3352,Furniture,Tables,2563.92,8,0.0,820.32
IN-2013-SW207557-41502,8/16/2013,8/20/2013,Standard Class,SW-207557,TEC-PH-5268,Technology,Phones,2897.91,5,0.1,901.56
ID-2015-HG1496597-42230,8/14/2015,8/18/2015,Standard Class,HG-1496597,OFF-AP-4960,Office Supplies,Appliances,1582.11,6,0.5,-886.05
CA-2015-AB10165140-42109,4/15/2015,4/18/2015,First Class,AB-101651406,OFF-AR-6632,Office Supplies,Art,14.59,3,0.2,2.55
MX-2014-DC1328551-41885,9/3/2014,9/9/2014,Standard Class,DC-1328551,TEC-PH-3807,Technology,Phones,2616.96,6,0.0,26.16
ES-2015-DL13315139-42153,5/29/2015,6/1/2015,Second Class,DL-13315139,FUR-TA-3432,Furniture,Tables,1399.11,3,0.1,108.78
ES-2014-TH21235125-41814,6/24/2014,7/1/2014,Standard Class,TH-21235125,TEC-CO-4593,Technology,Copiers,3421.71,9,0.0,1060.56
CA-2015-AB10165140-42109,4/15/2015,4/18/2015,First Class,AB-101651406,OFF-PA-6516,Office Supplies,Paper,13.87,3,0.2,5.03
MX-2015-JK15370100-42132,5/8/2015,5/10/2015,Second Class,JK-15370100,TEC-PH-5837,Technology,Phones,820.08,9,0.0,98.28
CA-2015-AB10165140-42344,12/6/2015,12/10/2015,Standard Class,AB-101651404,OFF-BI-6634,Office Supplies,Binders,14.98,6,0.2,5.43
IR-2015-CH207060-42048,2/13/2015,2/14/2015,First Class,CH-207060,FUR-BO-5953,Furniture,Bookcases,1198.56,8,0.0,359.52
ID-2015-ST205307-42336,11/28/2015,12/5/2015,Standard Class,ST-205307,FUR-TA-3766,Furniture,Tables,1832.61,3,0.3,-445.11
ES-2013-SP2092048-41510,8/24/2013,8/29/2013,Standard Class,SP-2092048,FUR-BO-3627,Furniture,Bookcases,1857.06,5,0.1,639.51
CG-2015-MH744033-42218,8/2/2015,8/8/2015,Standard Class,MH-744033,FUR-BO-5763,Furniture,Bookcases,1752.6,4,0.0,455.64
IN-2014-MC1784558-41971,11/28/2014,11/30/2014,Second Class,MC-1784558,FUR-TA-3420,Furniture,Tables,1850.46,2,0.0,259.02
IN-2012-CS1184527-41139,8/18/2012,8/22/2012,Standard Class,CS-1184527,FUR-CH-5442,Furniture,Chairs,2337.15,5,0.0,1098.45
ES-2015-PW19030139-42076,3/13/2015,3/13/2015,Same Day,PW-19030139,FUR-BO-5960,Furniture,Bookcases,788.4,4,0.0,291.6
ES-2014-BS1159045-41733,4/4/2014,4/7/2014,First Class,BS-1159045,TEC-MA-4195,Technology,Machines,715.53,5,0.15,100.98
CA-2015-AD10180140-42027,1/23/2015,1/28/2015,Standard Class,AD-101801404,TEC-CO-3690,Technology,Copiers,2999.95,5,0.0,1379.98
IN-2015-DO1343558-42141,5/17/2015,5/22/2015,Second Class,DO-1343558,FUR-TA-3431,Furniture,Tables,3094.56,6,0.0,1423.44
MX-2014-SG2089051-41752,4/23/2014,4/25/2014,Second Class,SG-2089051,TEC-CO-3602,Technology,Copiers,882.03,9,0.002,148.35
CA-2015-AD10180140-42027,1/23/2015,1/28/2015,Standard Class,AD-101801404,OFF-ST-6294,Office Supplies,Storage,1126.02,3,0.0,56.3
ID-2013-JC161057-41531,9/14/2013,9/16/2013,First Class,JC-161057,FUR-TA-5062,Furniture,Tables,953.82,3,0.3,-81.81
IN-2015-VG2180558-42273,9/26/2015,9/28/2015,Second Class,VG-2180558,FUR-BO-3889,Furniture,Bookcases,2871.54,7,0.0,57.33
IN-2013-TB2119058-41552,10/5/2013,10/9/2013,Standard Class,TB-2119058,TEC-PH-5842,Technology,Phones,2544.6,4,0.0,865.08
ID-2015-KD1627059-42306,10/29/2015,10/31/2015,Second Class,KD-1627059,TEC-MA-5512,Technology,Machines,886.14,4,0.17,106.74
ID-2012-BM1114059-41235,11/22/2012,11/24/2012,First Class,BM-1114059,TEC-MA-4210,Technology,Machines,473.85,5,0.17,-5.85
IV-2015-SV1078529-42348,12/10/2015,12/13/2015,Second Class,SV-1078529,TEC-CO-3602,Technology,Copiers,1767.6,12,0.0,0.0
MX-2012-AH1003082-41251,12/8/2012,12/9/2012,First Class,AH-1003082,FUR-BO-4861,Furniture,Bookcases,780.61,4,0.2,-0.03
US-2012-AD10180140-41268,12/25/2012,12/27/2012,Second Class,AD-101801402,FUR-CH-4400,Furniture,Chairs,600.56,3,0.3,-8.58
ES-2014-VP21760120-41990,12/17/2014,12/17/2014,Same Day,VP-21760120,OFF-AP-4506,Office Supplies,Appliances,2711.7,5,0.0,1220.25
ES-2015-EG13900139-42108,4/14/2015,4/18/2015,Standard Class,EG-13900139,OFF-AP-3571,Office Supplies,Appliances,2111.97,7,0.0,190.05
ID-2015-TC21145102-42358,12/20/2015,12/24/2015,Standard Class,TC-21145102,FUR-CH-5457,Furniture,Chairs,1189.28,9,0.25,-396.43
IN-2014-LR1691558-41899,9/17/2014,9/20/2014,First Class,LR-1691558,TEC-PH-5354,Technology,Phones,1908.45,3,0.0,534.33
CA-2015-AD10180140-42340,12/2/2015,12/7/2015,Standard Class,AD-101801406,FUR-CH-4397,Furniture,Chairs,897.15,3,0.0,251.2
US-2015-AD10180140-42125,5/1/2015,5/6/2015,Standard Class,AD-101801404,OFF-PA-6471,Office Supplies,Paper,163.96,4,0.0,80.34
ID-2013-TH21550130-41634,12/26/2013,12/28/2013,Second Class,TH-21550130,FUR-TA-3341,Furniture,Tables,1854.93,9,0.57,-1294.35
IN-2014-HD1478527-41923,10/11/2014,10/14/2014,First Class,HD-1478527,TEC-MA-4199,Technology,Machines,924.66,3,0.0,397.53
ID-2013-TP2113027-41389,4/25/2013,4/27/2013,Second Class,TP-2113027,FUR-TA-3349,Furniture,Tables,1760.43,5,0.3,-326.97
RS-2015-TC11145108-42178,6/23/2015,6/23/2015,Same Day,TC-11145108,TEC-PH-5836,Technology,Phones,827.28,6,0.0,397.08
MX-2013-JL1523536-41606,11/28/2013,12/3/2013,Standard Class,JL-1523536,OFF-AP-4745,Office Supplies,Appliances,1510.96,5,0.2,509.86
IN-2015-DM1334558-42182,6/27/2015,7/2/2015,Second Class,DM-1334558,TEC-CO-3588,Technology,Copiers,2098.32,8,0.0,860.16
MX-2015-RK1930018-42181,6/26/2015,6/28/2015,First Class,RK-1930018,FUR-TA-3344,Furniture,Tables,1938.24,4,0.2,-96.96
ES-2013-CC1267064-41534,9/17/2013,9/19/2013,First Class,CC-1267064,TEC-MA-5017,Technology,Machines,803.52,5,0.4,-495.63
IN-2014-TC2098058-41971,11/28/2014,12/2/2014,Standard Class,TC-2098058,FUR-CH-5773,Furniture,Chairs,1391.76,3,0.0,97.38
CA-2015-AD10180140-42322,11/14/2015,11/19/2015,Second Class,AD-101801406,TEC-AC-4939,Technology,Accessories,163.96,4,0.0,70.5
ID-2015-CM123857-42208,7/23/2015,7/25/2015,Second Class,CM-123857,OFF-ST-5700,Office Supplies,Storage,952.29,5,0.1,-53.01
ES-2015-BG1103564-42251,9/4/2015,9/8/2015,Standard Class,BG-1103564,FUR-BO-4861,Furniture,Bookcases,2927.28,8,0.0,146.16
CA-2013-AD10180140-41439,6/14/2013,6/18/2013,Standard Class,AD-101801406,FUR-FU-4051,Furniture,Furnishings,51.07,6,0.2,5.11
CA-2015-AD10180140-42027,1/23/2015,1/28/2015,Standard Class,AD-101801404,OFF-ST-3059,Office Supplies,Storage,51.45,3,0.0,13.89
CA-2015-AD10180140-42340,12/2/2015,12/7/2015,Standard Class,AD-101801406,OFF-PA-6577,Office Supplies,Paper,19.44,3,0.0,9.33
IN-2015-MG1789097-42022,1/18/2015,1/22/2015,Standard Class,MG-1789097,OFF-AP-3572,Office Supplies,Appliances,2117.22,14,0.5,-1736.28
ID-2015-MM1726078-42181,6/26/2015,7/1/2015,Standard Class,MM-1726078,FUR-CH-5379,Furniture,Chairs,2747.7,6,0.0,82.26
IN-2013-TG2164078-41299,1/25/2013,1/25/2013,Same Day,TG-2164078,FUR-BO-4845,Furniture,Bookcases,1014.72,7,0.0,141.96
IN-2013-CC1237011-41462,7/7/2013,7/12/2013,Second Class,CC-1237011,TEC-PH-5270,Technology,Phones,1591.56,12,0.0,79.56
MX-2012-SC2084582-41240,11/27/2012,11/29/2012,First Class,SC-2084582,TEC-MA-5571,Technology,Machines,533.22,3,0.0,69.3
MX-2015-PS1904518-42335,11/27/2015,12/1/2015,Second Class,PS-1904518,TEC-PH-5355,Technology,Phones,2124.5,5,0.0,488.6
ID-2013-CB1202559-41615,12/7/2013,12/9/2013,First Class,CB-1202559,OFF-ST-5700,Office Supplies,Storage,1053.87,6,0.17,-152.49
CA-2012-AD10180140-41231,11/18/2012,11/21/2012,Second Class,AD-101801406,OFF-PA-2856,Office Supplies,Paper,5.88,1,0.2,1.98
ES-2013-BT11395139-41625,12/17/2013,12/21/2013,Standard Class,BT-11395139,TEC-MA-5546,Technology,Machines,1248.84,4,0.0,249.72
MX-2014-SJ2050051-41962,11/19/2014,11/25/2014,Standard Class,SJ-2050051,FUR-BO-5950,Furniture,Bookcases,2040.92,7,0.0,959.14
IT-2015-MC1784545-42249,9/2/2015,9/4/2015,Second Class,MC-1784545,OFF-ST-4078,Office Supplies,Storage,1068.71,6,0.1,-0.13
MX-2015-MG1820518-42140,5/16/2015,5/16/2015,Same Day,MG-1820518,FUR-BO-5760,Furniture,Bookcases,875.22,3,0.0,139.98
IN-2014-RA199157-41948,11/5/2014,11/9/2014,Standard Class,RA-199157,TEC-AC-4187,Technology,Accessories,1403.08,6,0.1,296.08
PL-2012-TT11265103-41219,11/6/2012,11/12/2012,Standard Class,TT-11265103,FUR-BO-5951,Furniture,Bookcases,1743.96,4,0.0,714.96
IZ-2014-TH1123561-41738,4/9/2014,4/11/2014,Second Class,TH-1123561,TEC-MA-5014,Technology,Machines,1071.84,4,0.0,310.8
IT-2015-DM1301564-42167,6/12/2015,6/13/2015,First Class,DM-1301564,TEC-MA-4199,Technology,Machines,925.02,5,0.4,-447.18
US-2014-VG217905-41800,6/10/2014,6/15/2014,Standard Class,VG-217905,FUR-CH-5442,Furniture,Chairs,1682.75,9,0.4,-813.49
IN-2015-JW1595527-42190,7/5/2015,7/9/2015,Standard Class,JW-1595527,FUR-BO-5968,Furniture,Bookcases,1944.9,5,0.0,291.6
IN-2014-ZC2191058-41760,5/1/2014,5/5/2014,Standard Class,ZC-2191058,TEC-CO-3707,Technology,Copiers,3040.8,8,0.0,1155.36
CA-2013-AD10180140-41459,7/4/2013,7/8/2013,Standard Class,AD-101801406,OFF-AR-3837,Office Supplies,Art,15.48,3,0.0,4.49
MX-2013-NW1840082-41584,11/6/2013,11/8/2013,First Class,NW-1840082,TEC-CO-3610,Technology,Copiers,1003.35,4,0.002,178.95
CA-2015-AD10180140-42027,1/23/2015,1/28/2015,Standard Class,AD-101801404,OFF-PA-4460,Office Supplies,Paper,11.96,2,0.0,5.38
IN-2012-VP217307-41166,9/14/2012,9/17/2012,Second Class,VP-217307,OFF-ST-4057,Office Supplies,Storage,808.73,7,0.1,-0.19
ES-2014-SS2041045-41999,12/26/2014,1/1/2015,Standard Class,SS-2041045,TEC-CO-6000,Technology,Copiers,2764.33,11,0.15,-195.44
CA-2014-AH10195140-41992,12/19/2014,12/21/2014,Second Class,AH-101951408,OFF-SU-5634,Office Supplies,Supplies,961.48,5,0.2,-204.31
EZ-2015-AG27032-42249,9/2/2015,9/4/2015,First Class,AG-27032,FUR-CH-4655,Furniture,Chairs,457.14,1,0.0,169.14
CA-2014-AH10195140-41992,12/19/2014,12/21/2014,Second Class,AH-101951408,OFF-BI-4374,Office Supplies,Binders,254.06,7,0.7,-169.37
IN-2014-BS116657-41815,6/25/2014,6/29/2014,Standard Class,BS-116657,TEC-MA-5513,Technology,Machines,1933.2,8,0.1,-128.88
ES-2012-BW1120045-41085,6/25/2012,6/27/2012,First Class,BW-1120045,FUR-BO-5787,Furniture,Bookcases,704.05,2,0.1,312.91
IT-2015-FM1421545-42271,9/24/2015,9/26/2015,Second Class,FM-1421545,OFF-AP-3570,Office Supplies,Appliances,1355.13,5,0.1,-60.27
CA-2013-AH10195140-41338,3/5/2013,3/7/2013,Second Class,AH-101951406,FUR-CH-6016,Furniture,Chairs,99.37,2,0.3,-7.1
CA-2014-AH10195140-41992,12/19/2014,12/21/2014,Second Class,AH-101951408,OFF-AP-2889,Office Supplies,Appliances,194.53,2,0.2,24.32
IN-2014-PF1912027-41916,10/4/2014,10/8/2014,Standard Class,PF-1912027,FUR-CH-5441,Furniture,Chairs,2819.52,6,0.0,338.22
IN-2013-NL1831027-41586,11/8/2013,11/15/2013,Standard Class,NL-1831027,TEC-PH-5267,Technology,Phones,2571.12,4,0.0,102.84
CT-2013-SC1072524-41301,1/27/2013,1/29/2013,Second Class,SC-1072524,TEC-AC-5224,Technology,Accessories,976.08,4,0.0,292.8
IN-2013-CA1226592-41627,12/19/2013,12/22/2013,Second Class,CA-1226592,TEC-PH-3803,Technology,Phones,607.32,4,0.0,115.32
CA-2012-AH19523-41129,8/8/2012,8/12/2012,Standard Class,AH-19523,OFF-EN-3089,Office Supplies,Envelopes,87.84,6,0.0,29.7
CA-2013-AH10195140-41338,3/5/2013,3/7/2013,Second Class,AH-101951406,FUR-FU-2864,Furniture,Furnishings,33.57,2,0.2,-5.45
US-2015-AG1052582-42355,12/17/2015,12/21/2015,Standard Class,AG-1052582,FUR-CH-4654,Furniture,Chairs,1697.58,7,0.2,-63.76
IN-2012-PL1892527-41228,11/15/2012,11/21/2012,Standard Class,PL-1892527,FUR-BO-3627,Furniture,Bookcases,2063.4,5,0.0,123.75
ES-2014-AB1001545-41930,10/18/2014,10/20/2014,Second Class,AB-1001545,TEC-CO-4785,Technology,Copiers,632.04,6,0.15,7.26
IN-2015-TS2150527-42286,10/9/2015,10/13/2015,Standard Class,TS-2150527,FUR-BO-3625,Furniture,Bookcases,2906.4,7,0.0,1220.52
IN-2015-MG1814558-42087,3/24/2015,3/30/2015,Standard Class,MG-1814558,FUR-TA-5060,Furniture,Tables,2572.74,3,0.0,1080.54
CA-2015-AH10195140-42314,11/6/2015,11/8/2015,First Class,AH-101951402,OFF-BI-3308,Office Supplies,Binders,16.03,5,0.8,-25.65
ES-2013-RD1958514-41639,12/31/2013,1/3/2014,Second Class,RD-1958514,OFF-AP-4961,Office Supplies,Appliances,1583.82,3,0.0,126.63
CA-2015-AH10195140-42241,8/25/2015,8/30/2015,Standard Class,AH-101951406,OFF-BI-3983,Office Supplies,Binders,24.67,4,0.2,7.71
CA-2015-AH10195140-42241,8/25/2015,8/30/2015,Standard Class,AH-101951406,OFF-BI-2936,Office Supplies,Binders,3.74,1,0.2,1.31
ID-2015-BD116057-42103,4/9/2015,4/13/2015,Standard Class,BD-116057,FUR-CH-5380,Furniture,Chairs,1656.72,4,0.1,-110.52
IN-2015-PB191057-42281,10/4/2015,10/5/2015,First Class,PB-191057,TEC-CO-4578,Technology,Copiers,2015.5,7,0.1,850.84
ES-2013-AB10150120-41588,11/10/2013,11/17/2013,Standard Class,AB-10150120,TEC-MA-4199,Technology,Machines,2219.18,8,0.1,24.62
IN-2015-GK1462092-42294,10/17/2015,10/20/2015,Second Class,GK-1462092,TEC-CO-3597,Technology,Copiers,2533.92,8,0.0,278.64
US-2015-SC2057582-42342,12/4/2015,12/7/2015,Second Class,SC-2057582,FUR-TA-4712,Furniture,Tables,1410.4,5,0.2,-88.2
IN-2013-CC1247566-41572,10/25/2013,10/25/2013,Same Day,CC-1247566,FUR-TA-3762,Furniture,Tables,1773.72,5,0.2,44.22
BN-2012-DO343515-41172,9/20/2012,9/25/2012,Standard Class,DO-343515,TEC-PH-5351,Technology,Phones,1377.9,10,0.0,289.2
MX-2012-NS1850582-41223,11/10/2012,11/17/2012,Standard Class,NS-1850582,TEC-PH-5269,Technology,Phones,2582.16,6,0.0,516.36
CA-2013-AH10210140-41615,12/7/2013,12/9/2013,First Class,AH-102101406,TEC-PH-3966,Technology,Phones,773.94,6,0.0,224.44
IT-2013-TS2143045-41346,3/13/2013,3/15/2013,Second Class,TS-2143045,TEC-PH-3784,Technology,Phones,1257.46,8,0.15,-29.66
CA-2015-AH10210140-42363,12/25/2015,1/1/2016,Standard Class,AH-102101404,OFF-ST-5422,Office Supplies,Storage,1003.62,6,0.0,0.0
MX-2012-AZ1075093-41271,12/28/2012,12/30/2012,Second Class,AZ-1075093,FUR-CH-5378,Furniture,Chairs,2429.44,8,0.0,534.4
US-2015-AH10210140-42291,10/14/2015,10/16/2015,First Class,AH-102101408,OFF-ST-6315,Office Supplies,Storage,348.56,8,0.0,104.57
ES-2015-IG1508545-42032,1/28/2015,2/4/2015,Standard Class,IG-1508545,FUR-BO-3901,Furniture,Bookcases,977.02,3,0.1,271.33
IT-2014-SP2086045-41956,11/13/2014,11/18/2014,Standard Class,SP-2086045,FUR-CH-5774,Furniture,Chairs,2891.7,7,0.1,1188.81
CA-2015-AH10210140-42250,9/3/2015,9/7/2015,Standard Class,AH-102101408,OFF-BI-4338,Office Supplies,Binders,1577.94,3,0.0,757.41
ID-2013-KM162257-41501,8/15/2013,8/19/2013,Standard Class,KM-162257,TEC-CO-3708,Technology,Copiers,2042.82,6,0.1,-136.26
MX-2015-BS1136518-42199,7/14/2015,7/16/2015,First Class,BS-1136518,TEC-CO-4776,Technology,Copiers,997.8,5,0.002,327.9
IN-2013-TC211457-41286,1/12/2013,1/17/2013,Standard Class,TC-211457,TEC-MA-5499,Technology,Machines,1411.34,9,0.1,486.05
IR-2013-KM672060-41389,4/25/2013,4/25/2013,Same Day,KM-672060,FUR-BO-4851,Furniture,Bookcases,1647.0,4,0.0,625.8
ID-2014-AH105857-41926,10/14/2014,10/17/2014,First Class,AH-105857,FUR-BO-3902,Furniture,Bookcases,1313.71,4,0.1,102.07
IN-2013-GM144407-41401,5/7/2013,5/10/2013,First Class,GM-144407,TEC-CO-4792,Technology,Copiers,972.57,3,0.1,194.43
IN-2012-BF1097527-41128,8/7/2012,8/7/2012,Same Day,BF-1097527,TEC-CO-3689,Technology,Copiers,1273.56,4,0.0,573.0
ES-2012-MM1805548-41259,12/16/2012,12/20/2012,Standard Class,MM-1805548,TEC-PH-5355,Technology,Phones,1908.18,3,0.0,820.44
CA-2015-AH10210140-42332,11/24/2015,11/28/2015,Standard Class,AH-102101402,TEC-PH-5560,Technology,Phones,195.96,5,0.2,19.6
ID-2012-RB193607-41227,11/14/2012,11/18/2012,Standard Class,RB-193607,FUR-BO-4863,Furniture,Bookcases,2398.37,11,0.4,-1479.13
UP-2013-NC8415137-41583,11/5/2013,11/8/2013,First Class,NC-8415137,TEC-MA-4193,Technology,Machines,680.28,4,0.0,231.24
ES-2013-GR1456096-41280,1/6/2013,1/9/2013,First Class,GR-1456096,TEC-CO-4575,Technology,Copiers,964.08,3,0.0,337.41
CA-2012-AH10210140-41241,11/28/2012,12/5/2012,Standard Class,AH-102101404,TEC-PH-6413,Technology,Phones,575.92,2,0.2,71.99
IN-2012-SN207107-41174,9/22/2012,9/26/2012,Standard Class,SN-207107,TEC-CO-4591,Technology,Copiers,1709.24,5,0.1,588.74
IZ-2013-DL333061-41514,8/28/2013,8/30/2013,First Class,DL-333061,FUR-TA-3771,Furniture,Tables,929.34,2,0.0,65.04
CA-2015-AH10210140-42072,3/9/2015,3/16/2015,Standard Class,AH-102101404,OFF-BI-4485,Office Supplies,Binders,171.2,5,0.2,64.2
